schema_type,name,description,format,created,last_modified,size,url,url_type,dkan_parent_dataset_node_id,dkan_parent_dataset_title,dkan_resource_node_id,dkan_uri
data,XML metadata,,HTML,2025-03-30 03:44:55,2025-03-30 03:44:55,,https://yukon.maps.arcgis.com/sharing/rest/content/items/27d0f624941f4afdad12f3d47caca197/info/metadata/metadata.xml?format=default&output=html,,110329,Gull - Wildlife Key Area - 250k,,
data,ArcGIS Online layers,,HTML,2025-03-30 03:45:26,2025-03-30 03:45:26,,https://yukon.maps.arcgis.com/home/item.html?id=3974e3b8410f4906801bb31710537d57,,110330,Muskox - Level 2 - Wildlife Key Area - 250k,,
data,Shape files,,HTML,2025-03-30 03:45:26,2025-03-30 03:45:26,,https://map-data.service.yukon.ca/GeoYukon/Geological/Geothermal_Radiogenic_Heat_Production,,110330,Muskox - Level 2 - Wildlife Key Area - 250k,,
data,XML metadata,,HTML,2025-03-30 03:45:26,2025-03-30 03:45:26,,https://yukon.maps.arcgis.com/sharing/rest/content/items/3974e3b8410f4906801bb31710537d57/info/metadata/metadata.xml?format=default&output=html,,110330,Muskox - Level 2 - Wildlife Key Area - 250k,,
data,ArcGIS Online layers,,HTML,2025-03-30 03:45:58,2025-03-30 03:45:58,,https://yukon.maps.arcgis.com/home/item.html?id=795176978a5645b687f89d3b5cc80756,,110331,Black Guillemot - Wildlife Key Area - 250k,,
data,Shape files,,HTML,2025-03-30 03:45:58,2025-03-30 03:45:58,,https://map-data.service.yukon.ca/GeoYukon/Geological/Geothermal_Thermal_Springs,,110331,Black Guillemot - Wildlife Key Area - 250k,,
data,XML metadata,,HTML,2025-03-30 03:45:58,2025-03-30 03:45:58,,https://yukon.maps.arcgis.com/sharing/rest/content/items/795176978a5645b687f89d3b5cc80756/info/metadata/metadata.xml?format=default&output=html,,110331,Black Guillemot - Wildlife Key Area - 250k,,
data,ArcGIS Online layers,,HTML,2025-03-30 03:46:44,2025-03-30 03:46:44,,https://yukon.maps.arcgis.com/home/item.html?id=a0ff7549ba654a15a7eb23c684112d04,,110332,Whale - Wildlife Key Area - 250k,,
data,Shape files,,HTML,2025-03-30 03:46:44,2025-03-30 03:46:44,,https://map-data.service.yukon.ca/GeoYukon/Geological/Geothermal_Boreholes,,110332,Whale - Wildlife Key Area - 250k,,
data,XML metadata,,HTML,2025-03-30 03:46:44,2025-03-30 03:46:44,,https://yukon.maps.arcgis.com/sharing/rest/content/items/a0ff7549ba654a15a7eb23c684112d04/info/metadata/metadata.xml?format=default&output=html,,110332,Whale - Wildlife Key Area - 250k,,
data,ArcGIS Online layers,,HTML,2025-03-30 03:47:14,2025-03-30 03:47:14,,https://yukon.maps.arcgis.com/home/item.html?id=d89e7350cb3c419187f4ff7fb3b63c6a,,110333,Seal - Wildlife Key Area - 250k,,
data,Shape files,,HTML,2025-03-30 03:47:14,2025-03-30 03:47:14,,https://map-data.service.yukon.ca/GeoYukon/Biophysical/Agriculture_Land_Capability_Class_Field_Analysis,,110333,Seal - Wildlife Key Area - 250k,,
data,XML metadata,,HTML,2025-03-30 03:47:14,2025-03-30 03:47:14,,https://yukon.maps.arcgis.com/sharing/rest/content/items/d89e7350cb3c419187f4ff7fb3b63c6a/info/metadata/metadata.xml?format=default&output=html,,110333,Seal - Wildlife Key Area - 250k,,
data,ArcGIS Online layers,,HTML,2025-03-30 03:47:52,2025-03-30 03:47:52,,https://yukon.maps.arcgis.com/home/item.html?id=8adb49682c3742e8ad734781906a9727#overview,,110334,Fox - Wildlife Key Area - 250k,,
data,Shape files,,HTML,2025-03-30 03:47:52,2025-03-30 03:47:52,,https://map-data.service.yukon.ca/GeoYukon/Forestry/Morel_Mushroom_Areas,,110334,Fox - Wildlife Key Area - 250k,,
data,XML metadata,,HTML,2025-03-30 03:47:52,2025-03-30 03:47:52,,https://yukon.maps.arcgis.com/sharing/rest/content/items/8adb49682c3742e8ad734781906a9727/info/metadata/metadata.xml?format=default&output=html,,110334,Fox - Wildlife Key Area - 250k,,
data,ArcGIS Online layers,,HTML,2025-03-30 03:48:18,2025-03-30 03:48:18,,https://yukon.maps.arcgis.com/home/item.html?id=de644dc6486f40b3a01a689ef837ff7f,,110335,Shorebird - Wildlife Key Area - 250k,,
data,Shape files,,HTML,2025-03-30 03:48:18,2025-03-30 03:48:18,,https://map-data.service.yukon.ca/GeoYukon/Geological/Assessment_Report_Geochemistry,,110335,Shorebird - Wildlife Key Area - 250k,,
data,XML metadata,,HTML,2025-03-30 03:48:18,2025-03-30 03:48:18,,https://yukon.maps.arcgis.com/sharing/rest/content/items/de644dc6486f40b3a01a689ef837ff7f/info/metadata/metadata.xml?format=default&output=html,,110335,Shorebird - Wildlife Key Area - 250k,,
data,ArcGIS Online layers,,HTML,2025-03-30 03:48:54,2025-03-30 03:48:54,,https://yukon.maps.arcgis.com/home/item.html?id=62e008b08f864bd68a0d9e9507cf3090,,110336,Polar Bear - Wildlife Key Area - 250k,,
data,Shape files,,HTML,2025-03-30 03:48:54,2025-03-30 03:48:54,,https://map-data.service.yukon.ca/GeoYukon/Emergency_Management/Attack_Bases/,,110336,Polar Bear - Wildlife Key Area - 250k,,
data,XML metadata,,HTML,2025-03-30 03:48:54,2025-03-30 03:48:54,,https://yukon.maps.arcgis.com/sharing/rest/content/items/4c7259f4d84f4f6fb7e490d309b53449/info/metadata/metadata.xml?format=default&output=html,,110336,Polar Bear - Wildlife Key Area - 250k,,
data,ArcGIS Online layers,,HTML,2025-03-30 03:49:43,2025-03-30 03:49:43,,https://yukon.maps.arcgis.com/home/item.html?id=cc50b1edcf7f4d82bcee18c0dc1a13b1,,110337,Waterfowl - Wildlife Key Area - 250k,,
data,Shape files,,HTML,2025-03-30 03:49:43,2025-03-30 03:49:43,,https://map-data.service.yukon.ca/GeoYukon/Geological/Curie_Point_Depth_Contours/,,110337,Waterfowl - Wildlife Key Area - 250k,,
data,XML metadata,,HTML,2025-03-30 03:49:43,2025-03-30 03:49:43,,https://yukon.maps.arcgis.com/sharing/rest/content/items/cc50b1edcf7f4d82bcee18c0dc1a13b1/info/metadata/metadata.xml?format=default&output=html,,110337,Waterfowl - Wildlife Key Area - 250k,,
data,ArcGIS Online layers,,HTML,2025-03-30 03:50:15,2025-03-30 03:50:15,,https://yukon.maps.arcgis.com/home/item.html?id=94f7c0257a35449f802d58aa3849ac65,,110338,Mountain Goat - Wildlife Key Area - 250k,,
data,Shape files,,HTML,2025-03-30 03:50:15,2025-03-30 03:50:15,,https://map-data.service.yukon.ca/GeoYukon/Geological/Curie_Point_Depth/,,110338,Mountain Goat - Wildlife Key Area - 250k,,
data,XML metadata,,HTML,2025-03-30 03:50:15,2025-03-30 03:50:15,,https://yukon.maps.arcgis.com/sharing/rest/content/items/94f7c0257a35449f802d58aa3849ac65/info/metadata/metadata.xml?format=default&output=html,,110338,Mountain Goat - Wildlife Key Area - 250k,,
data,ArcGIS Online layers,,HTML,2025-03-30 03:50:42,2025-03-30 03:50:42,,https://yukon.maps.arcgis.com/home/item.html?id=7d34e4834b734939acd4222827ba9899,,110339,Thinhorn Sheep - Wildlife Key Area - 250k,,
data,Shape files,,HTML,2025-03-30 03:50:42,2025-03-30 03:50:42,,https://map-data.service.yukon.ca/GeoYukon/Culture_and_Heritage/Designated_Historic_Sites/,,110339,Thinhorn Sheep - Wildlife Key Area - 250k,,
data,XML metadata,,HTML,2025-03-30 03:50:42,2025-03-30 03:50:42,,https://yukon.maps.arcgis.com/sharing/rest/content/items/7d34e4834b734939acd4222827ba9899/info/metadata/metadata.xml?format=default&output=html,,110339,Thinhorn Sheep - Wildlife Key Area - 250k,,
data,ArcGIS Online layers,,HTML,2025-03-30 03:51:13,2025-03-30 03:51:13,,https://yukon.maps.arcgis.com/home/item.html?id=02ea345bb1964a13952e51092618aff5,,110340,Wolf - Wildlife Key Area - 250k,,
data,Shape files,,HTML,2025-03-30 03:51:13,2025-03-30 03:51:13,,https://map-data.service.yukon.ca/GeoYukon/Land_Planning/Landscape_Management_Units_North_Yukon_Land_Use_Plan_250k/,,110340,Wolf - Wildlife Key Area - 250k,,
data,XML metadata,,HTML,2025-03-30 03:51:13,2025-03-30 03:51:13,,https://yukon.maps.arcgis.com/sharing/rest/content/items/02ea345bb1964a13952e51092618aff5/info/metadata/metadata.xml?format=default&output=html,,110340,Wolf - Wildlife Key Area - 250k,,
data,ArcGIS Online layers,,HTML,2025-03-30 03:51:45,2025-03-30 03:51:45,,https://yukon.maps.arcgis.com/home/item.html?id=706c631dc2e049bdb5e2b7dfd945b1f9,,110341,Mineral Lick - Wildlife Key Area - 250k,,
data,Shape files,,HTML,2025-03-30 03:51:45,2025-03-30 03:51:45,,https://map-data.service.yukon.ca/GeoYukon/Land_Planning/Yukon_Planning_Regions_250k/,,110341,Mineral Lick - Wildlife Key Area - 250k,,
data,XML metadata,,HTML,2025-03-30 03:51:45,2025-03-30 03:51:45,,https://yukon.maps.arcgis.com/sharing/rest/content/items/706c631dc2e049bdb5e2b7dfd945b1f9/info/metadata/metadata.xml?format=default&output=html,,110341,Mineral Lick - Wildlife Key Area - 250k,,
data,ArcGIS Online layers,,HTML,2025-03-30 03:52:16,2025-03-30 03:52:16,,https://yukon.maps.arcgis.com/home/item.html?id=8f7dc38b7c36477eb9136560f81274ed,,110342,Barren-ground caribou - wildlife key area - 250k,,
data,Shape files,,HTML,2025-03-30 03:52:16,2025-03-30 03:52:16,,https://map-data.service.yukon.ca/GeoYukon/Geological/Glacial_Limits_1M/,,110342,Barren-ground caribou - wildlife key area - 250k,,
data,XML metadata,,HTML,2025-03-30 03:52:16,2025-03-30 03:52:16,,https://yukon.maps.arcgis.com/sharing/rest/content/items/8f7dc38b7c36477eb9136560f81274ed/info/metadata/metadata.xml?format=default&output=html,,110342,Barren-ground caribou - wildlife key area - 250k,,
data,ArcGIS Online layers,,HTML,2025-03-30 03:52:57,2025-03-30 03:52:57,,https://yukon.maps.arcgis.com/home/item.html?id=3c81c06626524399844a3f40d9f47d87,,110343,Mule Deer - Wildlife Key Area - 250k,,
data,Shape files,,HTML,2025-03-30 03:52:57,2025-03-30 03:52:57,,https://map-data.service.yukon.ca/GeoYukon/Environmental_Monitoring/Water_Well_Capture_Zones/,,110343,Mule Deer - Wildlife Key Area - 250k,,
data,XML metadata,,HTML,2025-03-30 03:52:57,2025-03-30 03:52:57,,https://yukon.maps.arcgis.com/sharing/rest/content/items/3c81c06626524399844a3f40d9f47d87/info/metadata/metadata.xml?format=default&output=html,,110343,Mule Deer - Wildlife Key Area - 250k,,
data,ArcGIS Online layers,,HTML,2025-03-30 03:53:31,2025-03-30 03:53:31,,https://yukon.maps.arcgis.com/home/item.html?id=c271094c3c4a4c949fec8230130b5601,,110344,Woodland Caribou - Level 2 - Wildlife Key Area - 250k,,
data,Shape files,,HTML,2025-03-30 03:53:31,2025-03-30 03:53:31,,https://map-data.service.yukon.ca/GeoYukon/Utilities_and_Communication/YEC_Power_Distribution_Lines/,,110344,Woodland Caribou - Level 2 - Wildlife Key Area - 250k,,
data,XML metadata,,HTML,2025-03-30 03:53:31,2025-03-30 03:53:31,,https://yukon.maps.arcgis.com/sharing/rest/content/items/38fc8144f3474ea18f1efd6a29074ad5/info/metadata/metadata.xml?format=default&output=html,,110344,Woodland Caribou - Level 2 - Wildlife Key Area - 250k,,
data,ArcGIS Online layers,,HTML,2025-03-30 03:54:00,2025-03-30 03:54:00,,https://yukon.maps.arcgis.com/home/item.html?id=0adbe1965c154e4dbec92e81e3969dfd,,110345,Moose - Wildlife Key Area - 250k,,
data,Shape files,,HTML,2025-03-30 03:54:00,2025-03-30 03:54:00,,https://map-data.service.yukon.ca/GeoYukon/Utilities_and_Communication/YEC_Power_Generating_Stations/,,110345,Moose - Wildlife Key Area - 250k,,
data,XML metadata,,HTML,2025-03-30 03:54:00,2025-03-30 03:54:00,,https://yukon.maps.arcgis.com/sharing/rest/content/items/688c4b8a81f04db0b87a3cb5c503d178/info/metadata/metadata.xml?format=default&output=html,,110345,Moose - Wildlife Key Area - 250k,,
data,ArcGIS Online layers,,HTML,2025-03-30 03:54:30,2025-03-30 03:54:30,,https://yukon.maps.arcgis.com/home/item.html?id=1322ee9fef1c40559e5ac5ec2f2dc3ea,,110346,Elk - Wildlife Key Area - 250k,,
data,Shape files,,HTML,2025-03-30 03:54:30,2025-03-30 03:54:30,,https://map-data.service.yukon.ca/GeoYukon/Utilities_and_Communication/YEC_Power_Lines/,,110346,Elk - Wildlife Key Area - 250k,,
data,XML metadata,,HTML,2025-03-30 03:54:30,2025-03-30 03:54:30,,https://yukon.maps.arcgis.com/sharing/rest/content/items/dc42bd62f7714146abca2030458d1ea3/info/metadata/metadata.xml?format=default&output=html,,110346,Elk - Wildlife Key Area - 250k,,
data,ArcGIS Online layers,,HTML,2025-03-30 03:55:06,2025-03-30 03:55:06,,https://yukon.maps.arcgis.com/home/item.html?id=373c74ec6b294361964eac7b6b63c37b,,110347,Beaver and muskrat - wildlife key area - 250k,,
data,Shape files,,HTML,2025-03-30 03:55:06,2025-03-30 03:55:06,,https://map-data.service.yukon.ca/GeoYukon/Utilities_and_Communication/YEC_Power_Substations/,,110347,Beaver and muskrat - wildlife key area - 250k,,
data,XML metadata,,HTML,2025-03-30 03:55:06,2025-03-30 03:55:06,,https://yukon.maps.arcgis.com/sharing/rest/content/items/191c8221dab8430391860e8f625b5e99/info/metadata/metadata.xml?format=default&output=html,,110347,Beaver and muskrat - wildlife key area - 250k,,
data,ArcGIS Online layers,,HTML,2025-03-30 03:55:33,2025-03-30 03:55:33,,https://yukon.maps.arcgis.com/home/item.html?id=902878e3b38b4b6ca8c93d5f1d024ca7,,110348,Woodland Caribou - Level 3 - Wildlife Key Area - 250k,,
data,Shape files,,HTML,2025-03-30 03:55:33,2025-03-30 03:55:33,,https://map-data.service.yukon.ca/GeoYukon/Reference/Yukon_Communities/,,110348,Woodland Caribou - Level 3 - Wildlife Key Area - 250k,,
data,XML metadata,,HTML,2025-03-30 03:55:33,2025-03-30 03:55:33,,https://yukon.maps.arcgis.com/sharing/rest/content/items/9ab2150c85a5481cbdfd31ed6ccd2de2/info/metadata/metadata.xml?format=default&output=html,,110348,Woodland Caribou - Level 3 - Wildlife Key Area - 250k,,
data,ArcGIS Online layers,,HTML,2025-03-30 03:56:00,2025-03-30 03:56:00,,https://yukon.maps.arcgis.com/home/item.html?id=71d5b453a69b4e85b790f9fb9cc94663,,110349,Sharp-tailed Grouse - Wildlife Key Area - 250k,,
data,Shape files,,HTML,2025-03-30 03:56:00,2025-03-30 03:56:00,,https://map-data.service.yukon.ca/GeoYukon/Transportation/Trails_50k_Canvec/,,110349,Sharp-tailed Grouse - Wildlife Key Area - 250k,,
data,XML metadata,,HTML,2025-03-30 03:56:00,2025-03-30 03:56:00,,https://yukon.maps.arcgis.com/sharing/rest/content/items/a2198861d7244b54aca7a904332873fc/info/metadata/metadata.xml?format=default&output=html,,110349,Sharp-tailed Grouse - Wildlife Key Area - 250k,,
data,ArcGIS Online layers,,HTML,2025-03-30 03:56:31,2025-03-30 03:56:31,,https://yukon.maps.arcgis.com/home/item.html?id=884c18e921a04adfb038bcb5483cb0a5,,110350,Bear - wildlife key area - 250k,,
data,Shape files,,HTML,2025-03-30 03:56:31,2025-03-30 03:56:31,,https://map-data.service.yukon.ca/GeoYukon/Base/Waterbodies_250k_Canvec/,,110350,Bear - wildlife key area - 250k,,
data,XML metadata,,HTML,2025-03-30 03:56:31,2025-03-30 03:56:31,,https://yukon.maps.arcgis.com/sharing/rest/content/items/f43cc5db02e0402d99032bf796c29576/info/metadata/metadata.xml?format=default&output=html,,110350,Bear - wildlife key area - 250k,,
data,ArcGIS Online layers,,HTML,2025-03-30 03:57:00,2025-03-30 03:57:00,,https://yukon.maps.arcgis.com/home/item.html?id=a97d253ed410451ea27c2dcea8cc8c4c,,110351,Raptor - Wildlife Key Area - 250k,,
data,Shape files,,HTML,2025-03-30 03:57:00,2025-03-30 03:57:00,,https://map-data.service.yukon.ca/GeoYukon/Base/Watercourses_250k_Canvec/,,110351,Raptor - Wildlife Key Area - 250k,,
data,XML metadata,,HTML,2025-03-30 03:57:00,2025-03-30 03:57:00,,https://yukon.maps.arcgis.com/sharing/rest/content/items/f1965d0e7ef64facbb36cad3992a3218/info/metadata/metadata.xml?format=default&output=html,,110351,Raptor - Wildlife Key Area - 250k,,
data,ArcGIS Online layers,,HTML,2025-04-07 22:00:54,2025-04-07 22:00:54,,https://yukon.maps.arcgis.com/home/item.html?id=7d2acc6ce21c4a8faf2459669ba8d1b9,,110352,CDC Species of Conservation Concern,,
data,Shape files,,HTML,2025-04-07 22:00:54,2025-04-07 22:00:54,,https://map-data.service.yukon.ca/GeoYukon/Base/Watercourses_50k_Canvec/,,110352,CDC Species of Conservation Concern,,
data,XML metadata,,HTML,2025-04-07 22:00:54,2025-04-07 22:00:54,,https://yukon.maps.arcgis.com/sharing/rest/content/items/7aeca9127ccc41bfbdfce86c29d7c897/info/metadata/metadata.xml?format=default&output=html,,110352,CDC Species of Conservation Concern,,
data,ArcGIS Online layers,,HTML,2025-04-07 22:02:53,2025-04-07 22:02:53,,https://yukon.maps.arcgis.com/home/item.html?id=5a89c3fdd4ab47e181d44f18a257cf41,,110353,CDC Species of Conservation Concern - Restricted,,
data,Shape files,,HTML,2025-04-07 22:02:53,2025-04-07 22:02:53,,https://map-data.service.yukon.ca/GeoYukon/Transportation/Roads_250k_Canvec/,,110353,CDC Species of Conservation Concern - Restricted,,
data,XML metadata,,HTML,2025-04-07 22:02:53,2025-04-07 22:02:53,,https://yukon.maps.arcgis.com/sharing/rest/content/items/940e735d905f4a5abd793cf785fac933/info/metadata/metadata.xml?format=default&output=html,,110353,CDC Species of Conservation Concern - Restricted,,
data,ArcGIS Online layers,,HTML,2025-04-07 22:03:23,2025-04-07 22:03:23,,https://yukon.maps.arcgis.com/home/item.html?id=3e2a57f85072456598461f36a77286c7,,110354,CDC Species of Conservation Concern - Centroids,,
data,Shape files,,HTML,2025-04-07 22:03:23,2025-04-07 22:03:23,,https://map-data.service.yukon.ca/GeoYukon/Transportation/Roads_50k_Canvec/,,110354,CDC Species of Conservation Concern - Centroids,,
data,XML metadata,,HTML,2025-04-07 22:03:23,2025-04-07 22:03:23,,https://yukon.maps.arcgis.com/sharing/rest/content/items/f199411d267947b7b2a6059156067175/info/metadata/metadata.xml?format=default&output=html,,110354,CDC Species of Conservation Concern - Centroids,,
data,ArcGIS Online layers,,HTML,2025-05-28 20:38:30,2025-05-28 20:38:30,,https://yukon.maps.arcgis.com/home/item.html?id=96f8bdd9ee40490bb7d6f726afc6032d,,110355,Footprints Yukon High Resolution Satellite Imagery,,
data,Shape files,,HTML,2025-05-28 20:38:30,2025-05-28 20:38:30,,https://map-data.service.yukon.ca/GeoYukon/Transportation/Trails_250k_Canvec/,,110355,Footprints Yukon High Resolution Satellite Imagery,,
data,XML metadata,,HTML,2025-05-28 20:38:30,2025-05-28 20:38:30,,https://yukon.maps.arcgis.com/sharing/rest/content/items/8bcac1c6eefe4e34b7ab7220d3d98988/info/metadata/metadata.xml?format=default&output=html,,110355,Footprints Yukon High Resolution Satellite Imagery,,
data,ArcGIS Online layers,,HTML,2025-05-28 21:32:34,2025-05-28 21:32:34,,https://yukon.maps.arcgis.com/home/item.html?id=6aadb762687a4f23890d8ab2a8397720,,110356,Yukon Medium Resolution Satellite Imagery,,
data,Shape files,,HTML,2025-05-28 21:32:34,2025-05-28 21:32:34,,https://map-data.service.yukon.ca/GeoYukon/Reference/Geographic_Place_Names_Point_50k_Canvec/,,110356,Yukon Medium Resolution Satellite Imagery,,
data,XML metadata,,HTML,2025-05-28 21:32:34,2025-05-28 21:32:34,,https://yukon.maps.arcgis.com/sharing/rest/content/items/ebbac8d5042a48ed8a1e4fda337a3995/info/metadata/metadata.xml?format=default&output=html,,110356,Yukon Medium Resolution Satellite Imagery,,
data,ArcGIS Online layers,,HTML,2025-05-28 21:46:54,2025-05-28 21:46:54,,https://yukon.maps.arcgis.com/home/item.html?id=e3c16ab482c44fbbbc5608368939416e,,110357,Footprints Medium Resolution Satellites,,
data,Shape files,,HTML,2025-05-28 21:46:54,2025-05-28 21:46:54,,https://map-data.service.yukon.ca/GeoYukon/Base/Ice_and_Snow_50k_Canvec/,,110357,Footprints Medium Resolution Satellites,,
data,XML metadata,,HTML,2025-05-28 21:46:54,2025-05-28 21:46:54,,https://yukon.maps.arcgis.com/sharing/rest/content/items/53cd400ec10b44fda32135555c705a6a/info/metadata/metadata.xml?format=default&output=html,,110357,Footprints Medium Resolution Satellites,,
data,ArcGIS Online layers,,HTML,2025-05-28 21:57:35,2025-05-28 21:57:35,,https://yukon.maps.arcgis.com/home/item.html?id=0a1bf60e7d9b437abb4f422dc62a9fe1,,110358,Footprints Yukon Aerial Photographs - Before 2021,,
data,Shape files,,HTML,2025-05-28 21:57:35,2025-05-28 21:57:35,,https://map-data.service.yukon.ca/GeoYukon/Transportation/Railroads_250k_Canvec/,,110358,Footprints Yukon Aerial Photographs - Before 2021,,
data,XML metadata,,HTML,2025-05-28 21:57:35,2025-05-28 21:57:35,,https://yukon.maps.arcgis.com/sharing/rest/content/items/196764943e174565925be57ab4cb7d04/info/metadata/metadata.xml?format=default&output=html,,110358,Footprints Yukon Aerial Photographs - Before 2021,,
data,ArcGIS Online layers,,HTML,2025-05-28 22:06:57,2025-05-28 22:06:57,,https://yukon.maps.arcgis.com/home/item.html?id=c37de6eb6c74438a82a5242ec0ba2e9c,,110359,Footprints Yukon Aerial Imagery - Most Recent,,
